emilyXLocation, emilyYLocation, distance, rudderPWM, throttlePWM,
30.6097363,-96.3366792,944.676693044,1468.0,1900.0
30.6096761,-96.3367568,951.557295375,1471.0,1900.0
30.6096127,-96.3367966,958.722187813,1473.0,1900.0
30.6095426,-96.3368161,966.575624072,1475.0,1900.0
30.6094705,-96.3368154,974.585700271,1477.0,1900.0
30.6094183,-96.3368016,980.342527574,1478.0,1900.0
30.6093519,-96.3367701,987.628518755,1480.0,1900.0
30.6092921,-96.3367238,994.155289628,1481.0,1900.0
30.6092284,-96.3366495,1001.08627869,1483.0,1900.0
30.6091889,-96.3365798,1005.38343452,1484.0,1900.0
30.609159,-96.3365038,1008.65566602,1485.0,1900.0
30.6091437,-96.3364442,1010.35261576,1536.0,1900.0
30.6091305,-96.3363621,1011.86708689,1535.0,1900.0
30.6090901,-96.3362686,1016.48605721,1532.0,1900.0
30.6090367,-96.3362124,1022.53635369,1529.0,1900.0
30.6089716,-96.3361764,1029.86006823,1527.0,1900.0
30.6089008,-96.3361608,1037.77078171,1526.0,1900.0
30.6088472,-96.3361636,1043.72101894,1524.0,1900.0
30.6087775,-96.3361828,1051.41938348,1522.0,1900.0
30.6086971,-96.3362299,1060.25088371,1520.0,1900.0
30.6086422,-96.3362841,1066.25681896,1519.0,1900.0
30.6085965,-96.3363488,1071.25503959,1518.0,1900.0
30.6085611,-96.3364215,1075.14106001,1516.0,1900.0
30.6085422,-96.3364798,1077.23501984,1465.0,1900.0
30.6085247,-96.3365607,1079.21817241,1466.0,1900.0
30.6084802,-96.3366516,1084.27377882,1469.0,1900.0
30.6084247,-96.336705,1090.53948019,1472.0,1900.0
30.6083587,-96.3367387,1097.9486612,1474.0,1900.0
30.6082877,-96.3367523,1105.87276561,1475.0,1900.0
30.6082341,-96.3367486,1111.82232527,1477.0,1900.0
30.6081645,-96.3367287,1119.5148353,1479.0,1900.0
30.6080839,-96.3366815,1128.38331519,1480.0,1900.0
30.6080285,-96.3366281,1134.46110742,1482.0,1900.0
30.6079822,-96.3365641,1139.5420401,1483.0,1900.0
30.6079456,-96.3364924,1143.57589428,1484.0,1900.0
30.607925,-96.3364348,1145.86760902,1535.0,1900.0
30.6079055,-96.3363544,1148.08169467,1534.0,1900.0
30.6078588,-96.3362652,1153.38490882,1531.0,1900.0
30.607802,-96.3362137,1159.7920403,1529.0,1900.0
30.6077352,-96.3361823,1167.28428575,1527.0,1900.0
30.6076637,-96.336172,1175.25577069,1525.0,1900.0
30.6076186,-96.336179,1180.25345241,1523.0,1900.0
30.6075513,-96.3362016,1187.68681395,1522.0,1900.0
30.6074738,-96.3362528,1196.20887816,1520.0,1900.0
30.607452,-96.3362783,1198.59352147,1518.0,1900.0
30.6074477,-96.3362846,1199.06272601,1518.0,1900.0
30.6074467,-96.3362859,1199.17211479,1518.0,1900.0
30.6074361,-96.3363017,1200.32990135,1518.0,1900.0
30.607412,-96.3363445,1202.96290934,1517.0,1900.0
30.607408,-96.3363541,1203.39914255,1516.0,1900.0
30.6073932,-96.3363917,1205.01815881,1516.0,1900.0
30.6073732,-96.3364624,1207.22112875,1515.0,1900.0
30.6073608,-96.3365427,1208.62218491,1464.0,1900.0
30.6073585,-96.3366015,1208.92518953,1464.0,1900.0
30.6073394,-96.3366813,1211.15473149,1467.0,1900.0
30.6072858,-96.3367685,1217.28378041,1470.0,1900.0
30.6072254,-96.3368142,1224.10930708,1472.0,1900.0
30.6071568,-96.3368397,1231.80290233,1474.0,1900.0
30.6070848,-96.3368441,1239.81780164,1476.0,1900.0
30.6070014,-96.3368238,1249.03277299,1478.0,1900.0
30.6069477,-96.3367964,1254.9329046,1480.0,1900.0
30.6068882,-96.3367492,1261.44178642,1481.0,1900.0
30.6068371,-96.3366905,1267.01484093,1483.0,1900.0
30.6067955,-96.3366222,1271.54625427,1484.0,1900.0
30.6067633,-96.3365476,1275.06277795,1485.0,1900.0
30.6067379,-96.3364531,1277.8638128,1536.0,1900.0
30.6067277,-96.336386,1279.02031767,1534.0,1900.0
30.6066927,-96.3363128,1282.97299716,1532.0,1900.0
30.6066403,-96.3362553,1288.87357332,1530.0,1900.0
30.6065758,-96.3362175,1296.10609842,1528.0,1900.0
30.6065051,-96.3362014,1303.99527341,1526.0,1900.0
30.6064202,-96.3362099,1313.41852526,1523.0,1900.0
30.6063643,-96.3362306,1319.59794079,1522.0,1900.0
30.6063013,-96.3362709,1326.54232012,1520.0,1900.0
30.6062464,-96.3363251,1332.58374342,1519.0,1900.0
30.6062008,-96.3363897,1337.60594128,1518.0,1900.0
30.6061603,-96.3364767,1342.08979675,1466.0,1900.0
30.6061334,-96.336554,1345.10691233,1468.0,1900.0
30.6060967,-96.3366074,1349.22926143,1470.0,1900.0
30.6060382,-96.3366563,1355.7886224,1472.0,1900.0
30.6059705,-96.3366852,1363.35559264,1474.0,1900.0
30.6058989,-96.3366934,1371.32844095,1476.0,1900.0
30.6058276,-96.3366821,1379.23900848,1478.0,1900.0
30.6057484,-96.3366456,1387.99701542,1480.0,1900.0
30.6056989,-96.336609,1393.46194479,1481.0,1900.0
30.6179449,-96.3342277,216.521365724,1524.0,1900.0
30.6179025,-96.3340681,232.33229345,1523.0,1900.0
30.6178531,-96.3339782,241.724127177,1521.0,1900.0
30.6177976,-96.3339175,248.566444267,1519.0,1900.0
30.6177195,-96.3338627,255.501546205,1518.0,1900.0
30.6176515,-96.3338351,259.845237487,1517.0,1900.0
30.6175987,-96.333824,262.383949494,1516.0,1900.0
30.617527,-96.3338189,265.094842459,1515.0,1900.0
30.6174554,-96.3338261,266.898563956,1514.0,1900.0
30.6173677,-96.3338504,268.030665202,1513.0,1900.0
30.6173011,-96.3338818,267.993206226,1512.0,1900.0
30.617238,-96.3339219,267.275056738,1512.0,1900.0
30.617194,-96.3339572,266.281712652,1511.0,1900.0
30.6171385,-96.3340103,264.48434728,1511.0,1900.0
30.6170756,-96.3340854,261.481861662,1510.0,1900.0
30.6170318,-96.3341517,258.450202646,1509.0,1900.0
30.6170155,-96.334183,256.836721797,1509.0,1900.0
30.6170121,-96.33419,256.466620955,1509.0,1900.0
30.6170114,-96.3341916,256.377741652,1509.0,1900.0
30.6169993,-96.3342177,254.980510747,1509.0,1900.0
30.6169656,-96.3343023,250.273434311,1508.0,1900.0
30.6169418,-96.3343793,245.745829391,1508.0,1900.0
30.6169224,-96.3344592,240.870604013,1508.0,1900.0
30.6169081,-96.334541,235.665978675,1507.0,1900.0
30.6169011,-96.3346026,231.583527502,1507.0,1900.0
30.6168952,-96.3346859,225.9336895,1507.0,1900.0
30.6168937,-96.3347906,218.592344692,1506.0,1900.0
30.6168981,-96.3348741,212.459914605,1506.0,1900.0
30.6169061,-96.3349571,206.203258966,1506.0,1900.0
30.6169183,-96.3350392,199.787788009,1462.0,1949.0
30.6169306,-96.3351035,194.616838188,1464.0,1938.0
30.6169228,-96.3351943,189.570181478,1466.0,1927.0
30.6168771,-96.3352942,187.62900856,1470.0,1923.0
30.6168181,-96.3353511,189.81595414,1473.0,1928.0
30.6167475,-96.3353864,194.543879749,1475.0,1938.0
30.6166703,-96.3354,201.206308629,1521.0,1900.0
30.6166144,-96.3353944,206.853225745,1521.0,1900.0
30.6165421,-96.3354019,213.529196911,1520.0,1900.0
30.6164556,-96.3354327,220.694700079,1518.0,1900.0
30.6163929,-96.3354735,225.275567748,1517.0,1900.0
30.6163366,-96.3355257,228.958602896,1516.0,1900.0
30.6162879,-96.335587,231.754883064,1515.0,1900.0
30.6162573,-96.3356383,233.2160807,1514.0,1900.0
30.6162229,-96.3357115,234.567524003,1514.0,1900.0
